a. End User Information,,,,,,,b. Persona Information,,,,,,,,,,,,,,,,,,
1. First Name,2. Last Name,3. Age,4. Residence Address,5. Country of ID,6. Device Information,7. IP Address,8. Fraud Status (Ground Truth),9. Verification ID,10. Verification Status,11. Verification Created Date,12. Color Inconsistency Detection,13. Barcode Detection,14. Extraction Inconsistency Detection,15. Inquiry Comparison,16. Disallowed Type Detection,17. Compromised Detection,18. MRZ Detection,19. Expired Detection,20. Disallowed Country Detection,21. Entity Detection,22. Portrait Detection,23. Account Comparison,24. Selfie Comparison,25. Extracted Properties Detection,26. Tamper Detection
Darlene,Page,25,"50388 Chandler Ports
Walkerside, NM 26845",United States,iPad; CPU iPad OS 3_1_3 like Mac OS X,131.63.39.94,FALSE,2031545,passed,5/12/2021 23:33:00,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Sarah,Patterson,33,"1977 Morris Drive Apt. 341
Rubioport, RI 19771",Romania,Android 4.4,118.241.174.4,FALSE,4905333,passed,12/30/2020 3:17:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Donna,Ingram,73,"USCGC Bell
FPO AA 91489",United States,Android 8.0.0,148.88.56.145,FALSE,8142467,passed,1/28/2021 16:57:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Michele,White,19,"684 Hall Ferry
Harrisonchester, KY 35485",United States,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.0),211.193.77.144,FALSE,2630402,failed,4/28/2021 1:00:00,passed,passed,passed,failed,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Michelle,Horn,39,"1854 Dennis Vista Suite 404
East Lindafort, NY 75091",United States,Android 4.4.3,70.187.186.14,FALSE,1365593,passed,1/30/2021 17:57:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Joseph,Obrien,56,"43692 Brenda Place Apt. 241
Emilyport, OR 09593",United States,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/28.0.803.0 Safari/533.0",88.106.110.224,FALSE,8744828,passed,4/30/2021 22:37:00,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Tiffany,Byrd,75,"USNS Wilson
FPO AE 41985",United States,Android 7.1.1,106.51.104.137,FALSE,5313862,failed,5/4/2021 21:40:00,passed,passed,passed,failed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Shelly,Cobb,16,"142 Thomas Brooks
Davidborough, DE 05440",United States,Android 4.1.2,1.220.241.34,FALSE,7399497,failed,5/4/2021 6:58:00,not_applicable,passed,passed,passed,failed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Travis,Hill,29,"0131 Patricia Drive
East Kimberlymouth, OH 57939",United States,Android 8.0.0,131.70.209.228,FALSE,8692222,passed,2/2/2021 20:45:00,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Brian,Miller,73,"074 Alvarez Flat
Hudsonville, MN 27794",United States,Android 4.4,209.110.58.70,Image Quality,5748226,failed,5/14/2021 7:42:00,not_applicable,failed,not_applicable,passed,failed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Crystal,Nelson,66,"5947 Joshua Camp
New Lance, AL 16988",United States,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 5_3; rv:1.9.4.20) Gecko/2021-02-18 18:32:53 Firefox/3.8,179.47.180.132,FALSE,4080363,passed,4/3/2021 17:36:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Carmen,Cox,28,"3963 Ferrell Landing
East Dianamouth, ID 61143",United States,Android 2.2.2,82.240.211.172,FALSE,6921618,passed,3/18/2021 18:41:00,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Darrell,Bowen,39,"08433 Meyer Parks
Timothyhaven, CA 58711",United States,Android 4.4,9.18.243.140,Image Quality,2624560,passed,3/12/2021 23:53:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Brian,Garcia,22,"2399 Megan Corners Suite 336
Lisastad, UT 30636",United States,Opera/9.57.(X11; Linux i686; wo-SN) Presto/2.9.187 Version/12.00,35.125.20.111,TRUE,8502890,failed,5/23/2021 10:31:00,not_applicable,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Michelle,Moran,72,"779 Steven Unions
Paulborough, ME 77830",United States,Android 3.2.2,109.105.50.116,FALSE,5219209,failed,2/9/2021 20:02:00,not_applicable,not_applicable,not_applicable,passed,passed,passed,failed,not_applicable,passed,passed,passed,not_applicable,not_applicable,passed,passed
Tyler,Peterson,22,"USNS Mendoza
FPO AE 19957",United States,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.0),176.248.126.103,FALSE,5821875,passed,5/25/2021 3:01:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Michael,Garcia,,"282 Kennedy Valleys Suite 493
South Ericville, IL 74303",United States,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,164.32.144.80,FALSE,3897509,failed,12/31/2020 19:47:00,passed,failed,not_applicable,not_applicable,failed,passed,not_applicable,not_applicable,passed,failed,failed,not_applicable,not_applicable,passed,passed
Vanessa,Love,50,"63889 Adams Motorway Apt. 841
Perezhaven, OR 49569",United States,Android 4.0.2,209.62.80.83,FALSE,2350632,passed,4/12/2021 11:35:00,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Deborah,Cain,72,"15986 Coleman Squares
New Ryanton, IN 19019",United States,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/26.0.885.0 Safari/534.0",145.170.252.167,FALSE,6721663,passed,3/23/2021 21:40:00,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Raymond,Bell,70,"9658 Hudson Ville Suite 842
Hallmouth, IL 78470",United States,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; lb-LU) AppleWebKit/534.48.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6534.48.1",92.195.70.26,FALSE,6074777,passed,5/13/2021 2:01:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Shannon,Best,65,"7715 Cuevas Plaza
New Michael, NH 15040",United States,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,29.49.40.17,FALSE,5755130,failed,1/15/2021 18:16:00,passed,failed,not_applicable,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Stephen,Martinez,72,"708 Tyler Gateway
Mikemouth, WY 22501",United States,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 9_9 rv:6.0; wa-BE) AppleWebKit/535.23.5 (KHTML, like Gecko) Version/5.1 Safari/535.23.5",168.45.37.251,Image Quality,7280522,passed,5/1/2021 23:30:00,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Lori,Chapman,81,"5649 Daniels Canyon Apt. 152
Kingfort, MI 62435",United States,Android 9,71.40.252.181,TRUE,3626858,failed,1/30/2021 7:03:00,passed,failed,not_applicable,passed,passed,passed,not_applicable,failed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Tyler,Bruce,52,"PSC 1513, Box 4894
APO AA 19668",United States,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.23.1 (KHTML, like Gecko) Version/4.0.1 Safari/531.23.1",140.90.6.238,FALSE,7714869,failed,5/13/2021 12:35:00,not_applicable,passed,failed,failed,failed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
John,Perkins,32,"4750 Jessica Spring
East Williamtown, WI 28603",United States,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,50.218.106.217,FALSE,3299132,failed,4/26/2021 19:41:00,not_applicable,failed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Mario,Porter,49,"21908 Lee Island Suite 847
New Joyce, PA 90190",United States,iPhone; CPU iPhone OS 10_3_3 like Mac OS X,68.171.94.215,FALSE,7147110,passed,5/6/2021 16:22:00,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Michelle,Torres,21,"29312 Adam Rest
West Jeffrey, WV 08870",United States,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/13.9o0395.0 Mobile/05M419 Safari/533.1",106.194.144.126,Image Quality,2090792,passed,4/3/2021 6:21:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Steven,Guzman,18,"USNS Zimmerman
FPO AP 11278",Brunei Darussalam,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.45.3 (KHTML, like Gecko) Version/5.0.4 Safari/533.45.3",111.214.60.65,FALSE,2210310,passed,3/2/2021 23:51:00,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Frank,Anderson,69,"760 Suzanne Land Suite 578
Bassbury, NJ 55948",United States,Android 2.3.6,63.144.96.169,FALSE,5575069,passed,3/22/2021 0:55:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Patricia,Lee,72,"7779 Theresa Rapid
Christopherstad, MI 67274",United States,Android 1.1,188.181.222.130,FALSE,2883255,passed,3/13/2021 17:46:00,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Elizabeth,Adams,80,"015 Wright Roads
South Jacobshire, NJ 47060",United States,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/18.4c3703.0 Mobile/34V707 Safari/531.2",91.29.230.113,TRUE,7080367,failed,1/31/2021 1:11:00,not_applicable,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Julie,Brown,20,"259 Billy Fort Suite 535
Port David, SD 27706",United States,Android 2.0.1,111.101.185.157,FALSE,4563117,failed,5/1/2021 21:58:00,passed,not_applicable,not_applicable,passed,passed,passed,failed,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Nicholas,Rodriguez,73,"97791 Mosley Corners Suite 368
Port Jessicashire, MO 27344",United States,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.32.7 (KHTML, like Gecko) Version/5.1 Safari/534.32.7",154.189.59.128,FALSE,6211914,failed,4/27/2021 20:53:00,passed,failed,not_applicable,passed,failed,passed,not_applicable,failed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Jacob,Collins,17,"0623 Jessica Neck
Lake Linda, WY 09684",Luxembourg,Android 5.0.2,43.187.211.169,FALSE,2478322,passed,1/17/2021 21:45:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Mr.,Jacob,19,"918 Ronald Plain
Grimesport, IA 58303",United States,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 8_7; rv:1.9.3.20) Gecko/2017-06-11 13:51:46 Firefox/3.8,62.252.107.79,FALSE,1746408,passed,5/11/2021 7:15:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Edward,Mayer,67,"USCGC Dixon
FPO AP 82747",United States,Opera/9.45.(X11; Linux i686; ak-GH) Presto/2.9.180 Version/10.00,50.192.225.169,FALSE,5926346,passed,1/13/2021 0:34:00,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Dr.,Kelly,71,"9966 Smith Path Suite 378
Ashleyview, CA 51640",United States,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,90.123.65.107,FALSE,3719766,passed,5/10/2021 19:19:00,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Rachel,Chapman,78,"9033 Kenneth Flats Apt. 334
South Kimberlymouth, WV 40010",Palestinian Territory,iPad; CPU iPad OS 10_3_4 like Mac OS X,197.70.25.10,FALSE,5844036,failed,5/16/2021 5:25:00,passed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Gregory,Martinez,53,"USNS Hill
FPO AE 28959",United States,Android 7.1.1,56.194.216.30,FALSE,6443709,failed,12/29/2020 20:08:00,passed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Natalie,Christian,24,"027 Brown Station
Phillipston, MI 68527",United States,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/29.0.806.0 Safari/534.0",113.222.197.94,Image Quality,1505068,failed,1/10/2021 6:19:00,passed,not_applicable,not_applicable,failed,passed,passed,failed,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
April,Mcgrath,41,"820 Duane Ranch Suite 525
Davidview, DE 29707",United States,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,88.29.93.136,FALSE,5089459,passed,4/8/2021 1:38:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
John,Hernandez,55,"70651 Daniel Light
Lake Melanie, OH 00733",United States,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/49.0.861.0 Safari/535.2",158.81.69.239,FALSE,1291892,failed,4/28/2021 20:44:00,passed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Matthew,West,31,"7003 Brown Corner
Millerbury, OK 35262",United States,iPad; CPU iPad OS 5_1_1 like Mac OS X,194.172.167.67,FALSE,2530155,passed,5/4/2021 12:53:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Christopher,Thompson,57,"45070 Perez Village Apt. 734
East Jasonmouth, ID 31098",United States,iPhone; CPU iPhone OS 14_2 like Mac OS X,97.247.120.100,FALSE,6734543,passed,5/11/2021 16:14:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Sarah,King,78,"USNS Diaz
FPO AA 69382",United States,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1),103.48.173.212,FALSE,4126960,failed,2/16/2021 17:48:00,not_applicable,passed,passed,failed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Nicole,Robinson,19,"PSC 9316, Box 5679
APO AE 51825",United States,Android 5.1,223.55.108.121,FALSE,6197561,passed,3/9/2021 14:22:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Kerri,Hurley,47,"4565 Janice Springs Apt. 529
North April, AK 12637",United States,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/46.0.815.0 Safari/535.0",44.213.125.250,Image Quality,6491091,passed,2/1/2021 17:22:00,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Alisha,Roberts,27,"2967 Travis Cape
North Natashaport, IA 11493",United States,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 5_6 rv:6.0; the-NP) AppleWebKit/533.29.1 (KHTML, like Gecko) Version/5.0 Safari/533.29.1",212.244.243.9,Image Quality,2205566,passed,5/25/2021 0:09:00,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Sean,Weaver,47,"0728 Velazquez Tunnel Suite 421
Ronnieberg, CO 60742",United States,Android 1.6,186.206.82.127,TRUE,6994469,failed,5/15/2021 14:36:00,failed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,failed
Jerry,Parks,52,"381 Cannon Corner
Lake Amandashire, UT 51970",United States,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.25.5 (KHTML, like Gecko) Version/4.1 Safari/532.25.5",73.61.237.230,FALSE,1529272,failed,3/23/2021 21:53:00,passed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
William,Russell,62,"USCGC Saunders
FPO AA 19320",United States,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,4.242.82.200,TRUE,3599115,failed,5/9/2021 21:58:00,passed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Brian,Johnson,83,"47146 Wilson Prairie Suite 616
Port Danny, TN 84709",United States,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.1),199.56.64.48,FALSE,4533513,passed,4/6/2021 11:21:00,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Jennifer,Wise,16,"5222 Walters Shores Suite 029
Colonhaven, MI 89676",United States,Android 2.3,179.252.14.49,FALSE,1719205,passed,3/25/2021 12:36:00,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Dana,Austin,62,"22812 David Freeway Suite 192
East Jonathanland, NJ 82926",United States,Android 7.1.1,144.89.245.64,Image Quality,4268765,passed,4/2/2021 14:40:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Tracie,Graham,20,"076 Mendoza Springs
Port Carla, DE 84288",Guinea,Opera/8.25.(Windows NT 6.2; ia-FR) Presto/2.9.184 Version/11.00,162.137.218.198,FALSE,5233593,failed,5/10/2021 12:41:00,passed,passed,passed,passed,failed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Theresa,Baker,18,"9092 Davenport Terrace
Williamville, LA 18977",United States,iPad; CPU iPad OS 9_3_5 like Mac OS X,43.29.111.85,Image Quality,2344181,passed,3/14/2021 21:08:00,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Emily,Gomez,68,"4207 Beck Center
Simonville, SD 64816",United States,Android 9,206.122.104.169,FALSE,7969937,passed,5/13/2021 8:07:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Robert,Logan,53,"Unit 6411 Box 0238
DPO AE 10096",United States,"Mozilla/5.0 (Linux; Android 7.1.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/52.0.837.0 Safari/536.0",43.155.45.184,FALSE,5354913,passed,4/28/2021 13:47:00,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Matthew,Lowery,28,"6593 Montoya Brook
North Brandistad, AK 16166",United States,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/62.0.821.0 Safari/531.2",118.231.1.76,FALSE,4148194,failed,5/12/2021 23:15:00,passed,failed,not_applicable,not_applicable,failed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
