1. First Name,2. Last Name,3. Age,4. Residence Address,state,zip_code,city,5. Country of ID,6. Device Information,browser,device,device_os,7. IP Address,8. Fraud Status (Ground Truth),9. Verification ID,10. Verification Status,11. Verification Created Date,date,hour,weekday,DayOfMonth,MonthName,Year,day_pary,12. Color Inconsistency Detection,13. Barcode Detection,14. Extraction Inconsistency Detection,15. Inquiry Comparison,16. Disallowed Type Detection,17. Compromised Detection,18. MRZ Detection,19. Expired Detection,20. Disallowed Country Detection,21. Entity Detection,22. Portrait Detection,23. Account Comparison,24. Selfie Comparison,25. Extracted Properties Detection,26. Tamper Detection
Vanessa,Love,50,"63889 Adams Motorway Apt. 841
Perezhaven, OR 49569",OR,49569,Perezhaven,United States,Android 4.0.2,Other,mobile,Android,209.62.80.83,FALSE,2350632,passed,2021-04-12 11:35:00,2021-04-12,11,Mon,12,Apr,2021,late morning,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Deborah,Cain,72,"15986 Coleman Squares
New Ryanton, IN 19019",IN,19019,New Ryanton,United States,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/26.0.885.0 Safari/534.0",Chrome,desktop,Linux,145.170.252.167,FALSE,6721663,passed,2021-03-23 21:40:00,2021-03-23,21,Tue,23,Mar,2021,late evening,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Raymond,Bell,70,"9658 Hudson Ville Suite 842
Hallmouth, IL 78470",IL,78470,Hallmouth,United States,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; lb-LU) AppleWebKit/534.48.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6534.48.1",Safari,mobile,Mac,92.195.70.26,FALSE,6074777,passed,2021-05-13 02:01:00,2021-05-13,2,Thu,13,May,2021,night,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Shannon,Best,65,"7715 Cuevas Plaza
New Michael, NH 15040",NH,15040,New Michael,United States,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,Other,mobile,Mac,29.49.40.17,FALSE,5755130,failed,2021-01-15 18:16:00,2021-01-15,18,Fri,15,Jan,2021,evening,passed,failed,not_applicable,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Stephen,Martinez,72,"708 Tyler Gateway
Mikemouth, WY 22501",WY,22501,Mikemouth,United States,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 9_9 rv:6.0; wa-BE) AppleWebKit/535.23.5 (KHTML, like Gecko) Version/5.1 Safari/535.23.5",Internet Explorer,desktop,Mac,168.45.37.251,Image Quality,7280522,passed,2021-05-01 23:30:00,2021-05-01,23,Sat,1,May,2021,night,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Lori,Chapman,81,"5649 Daniels Canyon Apt. 152
Kingfort, MI 62435",MI,62435,Kingfort,United States,Android 9,Other,mobile,Android,71.40.252.181,TRUE,3626858,failed,2021-01-30 07:03:00,2021-01-30,7,Sat,30,Jan,2021,early morning,passed,failed,not_applicable,passed,passed,passed,not_applicable,failed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Tyler,Bruce,52,"PSC 1513, Box 4894
APO AA 19668",AA,19668,military,United States,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.23.1 (KHTML, like Gecko) Version/4.0.1 Safari/531.23.1",Safari,desktop,Windows,140.90.6.238,FALSE,7714869,failed,2021-05-13 12:35:00,2021-05-13,12,Thu,13,May,2021,early afternoon,not_applicable,passed,failed,failed,failed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
John,Perkins,32,"4750 Jessica Spring
East Williamtown, WI 28603",WI,28603,East Williamtown,United States,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,Other,mobile,Mac,50.218.106.217,FALSE,3299132,failed,2021-04-26 19:41:00,2021-04-26,19,Mon,26,Apr,2021,evening,not_applicable,failed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Mario,Porter,49,"21908 Lee Island Suite 847
New Joyce, PA 90190",PA,90190,New Joyce,United States,iPhone; CPU iPhone OS 10_3_3 like Mac OS X,Other,mobile,Mac,68.171.94.215,FALSE,7147110,passed,2021-05-06 16:22:00,2021-05-06,16,Thu,6,May,2021,afternoon,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Michelle,Torres,21,"29312 Adam Rest
West Jeffrey, WV 08870",WV,08870,West Jeffrey,United States,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/13.9o0395.0 Mobile/05M419 Safari/533.1",Safari,mobile,Mac,106.194.144.126,Image Quality,2090792,passed,2021-04-03 06:21:00,2021-04-03,6,Sat,3,Apr,2021,early morning,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Steven,Guzman,18,"USNS Zimmerman
FPO AP 11278",AP,11278,military,Brunei Darussalam,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.45.3 (KHTML, like Gecko) Version/5.0.4 Safari/533.45.3",Safari,desktop,Windows,111.214.60.65,FALSE,2210310,passed,2021-03-02 23:51:00,2021-03-02,23,Tue,2,Mar,2021,night,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Frank,Anderson,69,"760 Suzanne Land Suite 578
Bassbury, NJ 55948",NJ,55948,Bassbury,United States,Android 2.3.6,Other,mobile,Android,63.144.96.169,FALSE,5575069,passed,2021-03-22 00:55:00,2021-03-22,0,Mon,22,Mar,2021,night,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Patricia,Lee,72,"7779 Theresa Rapid
Christopherstad, MI 67274",MI,67274,Christopherstad,United States,Android 1.1,Other,mobile,Android,188.181.222.130,FALSE,2883255,passed,2021-03-13 17:46:00,2021-03-13,17,Sat,13,Mar,2021,evening,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Elizabeth,Adams,80,"015 Wright Roads
South Jacobshire, NJ 47060",NJ,47060,South Jacobshire,United States,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/18.4c3703.0 Mobile/34V707 Safari/531.2",Safari,mobile,Mac,91.29.230.113,TRUE,7080367,failed,2021-01-31 01:11:00,2021-01-31,1,Sun,31,Jan,2021,night,not_applicable,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Julie,Brown,20,"259 Billy Fort Suite 535
Port David, SD 27706",SD,27706,Port David,United States,Android 2.0.1,Other,mobile,Android,111.101.185.157,FALSE,4563117,failed,2021-05-01 21:58:00,2021-05-01,21,Sat,1,May,2021,late evening,passed,not_applicable,not_applicable,passed,passed,passed,failed,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Nicholas,Rodriguez,73,"97791 Mosley Corners Suite 368
Port Jessicashire, MO 27344",MO,27344,Port Jessicashire,United States,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.32.7 (KHTML, like Gecko) Version/5.1 Safari/534.32.7",Safari,desktop,Windows,154.189.59.128,FALSE,6211914,failed,2021-04-27 20:53:00,2021-04-27,20,Tue,27,Apr,2021,late evening,passed,failed,not_applicable,passed,failed,passed,not_applicable,failed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Jacob,Collins,17,"0623 Jessica Neck
Lake Linda, WY 09684",WY,09684,Lake Linda,Luxembourg,Android 5.0.2,Other,mobile,Android,43.187.211.169,FALSE,2478322,passed,2021-01-17 21:45:00,2021-01-17,21,Sun,17,Jan,2021,late evening,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Mr.,Jacob,19,"918 Ronald Plain
Grimesport, IA 58303",IA,58303,Grimesport,United States,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 8_7; rv:1.9.3.20) Gecko/2017-06-11 13:51:46 Firefox/3.8,Internet Explorer,desktop,Mac,62.252.107.79,FALSE,1746408,passed,2021-05-11 07:15:00,2021-05-11,7,Tue,11,May,2021,early morning,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Edward,Mayer,67,"USCGC Dixon
FPO AP 82747",AP,82747,military,United States,Opera/9.45.(X11; Linux i686; ak-GH) Presto/2.9.180 Version/10.00,Opera,desktop,Linux,50.192.225.169,FALSE,5926346,passed,2021-01-13 00:34:00,2021-01-13,0,Wed,13,Jan,2021,night,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Dr.,Kelly,71,"9966 Smith Path Suite 378
Ashleyview, CA 51640",CA,51640,Ashleyview,United States,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,Other,mobile,Mac,90.123.65.107,FALSE,3719766,passed,2021-05-10 19:19:00,2021-05-10,19,Mon,10,May,2021,evening,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Rachel,Chapman,78,"9033 Kenneth Flats Apt. 334
South Kimberlymouth, WV 40010",WV,40010,South Kimberlymouth,Palestinian Territory,iPad; CPU iPad OS 10_3_4 like Mac OS X,Other,mobile,Mac,197.70.25.10,FALSE,5844036,failed,2021-05-16 05:25:00,2021-05-16,5,Sun,16,May,2021,night,passed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Gregory,Martinez,53,"USNS Hill
FPO AE 28959",AE,28959,military,United States,Android 7.1.1,Other,mobile,Android,56.194.216.30,FALSE,6443709,failed,2020-12-29 20:08:00,2020-12-29,20,Tue,29,Dec,2020,late evening,passed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Natalie,Christian,24,"027 Brown Station
Phillipston, MI 68527",MI,68527,Phillipston,United States,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/29.0.806.0 Safari/534.0",Chrome,desktop,Linux,113.222.197.94,Image Quality,1505068,failed,2021-01-10 06:19:00,2021-01-10,6,Sun,10,Jan,2021,early morning,passed,not_applicable,not_applicable,failed,passed,passed,failed,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
April,Mcgrath,41,"820 Duane Ranch Suite 525
Davidview, DE 29707",DE,29707,Davidview,United States,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,Other,mobile,Mac,88.29.93.136,FALSE,5089459,passed,2021-04-08 01:38:00,2021-04-08,1,Thu,8,Apr,2021,night,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
John,Hernandez,55,"70651 Daniel Light
Lake Melanie, OH 00733",OH,00733,Lake Melanie,United States,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/49.0.861.0 Safari/535.2",Chrome,mobile,Linux,158.81.69.239,FALSE,1291892,failed,2021-04-28 20:44:00,2021-04-28,20,Wed,28,Apr,2021,late evening,passed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Matthew,West,31,"7003 Brown Corner
Millerbury, OK 35262",OK,35262,Millerbury,United States,iPad; CPU iPad OS 5_1_1 like Mac OS X,Other,mobile,Mac,194.172.167.67,FALSE,2530155,passed,2021-05-04 12:53:00,2021-05-04,12,Tue,4,May,2021,early afternoon,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Christopher,Thompson,57,"45070 Perez Village Apt. 734
East Jasonmouth, ID 31098",ID,31098,East Jasonmouth,United States,iPhone; CPU iPhone OS 14_2 like Mac OS X,Other,mobile,Mac,97.247.120.100,FALSE,6734543,passed,2021-05-11 16:14:00,2021-05-11,16,Tue,11,May,2021,afternoon,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Sarah,King,78,"USNS Diaz
FPO AA 69382",AA,69382,military,United States,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1),Internet Explorer,desktop,Windows,103.48.173.212,FALSE,4126960,failed,2021-02-16 17:48:00,2021-02-16,17,Tue,16,Feb,2021,evening,not_applicable,passed,passed,failed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Nicole,Robinson,19,"PSC 9316, Box 5679
APO AE 51825",AE,51825,military,United States,Android 5.1,Other,mobile,Android,223.55.108.121,FALSE,6197561,passed,2021-03-09 14:22:00,2021-03-09,14,Tue,9,Mar,2021,afternoon,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Kerri,Hurley,47,"4565 Janice Springs Apt. 529
North April, AK 12637",AK,12637,North April,United States,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/46.0.815.0 Safari/535.0",Chrome,desktop,Linux,44.213.125.250,Image Quality,6491091,passed,2021-02-01 17:22:00,2021-02-01,17,Mon,1,Feb,2021,evening,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Alisha,Roberts,27,"2967 Travis Cape
North Natashaport, IA 11493",IA,11493,North Natashaport,United States,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 5_6 rv:6.0; the-NP) AppleWebKit/533.29.1 (KHTML, like Gecko) Version/5.0 Safari/533.29.1",Internet Explorer,desktop,Mac,212.244.243.9,Image Quality,2205566,passed,2021-05-25 00:09:00,2021-05-25,0,Tue,25,May,2021,night,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Sean,Weaver,47,"0728 Velazquez Tunnel Suite 421
Ronnieberg, CO 60742",CO,60742,Ronnieberg,United States,Android 1.6,Other,mobile,Android,186.206.82.127,TRUE,6994469,failed,2021-05-15 14:36:00,2021-05-15,14,Sat,15,May,2021,afternoon,failed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,failed
Jerry,Parks,52,"381 Cannon Corner
Lake Amandashire, UT 51970",UT,51970,Lake Amandashire,United States,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.25.5 (KHTML, like Gecko) Version/4.1 Safari/532.25.5",Safari,desktop,Windows,73.61.237.230,FALSE,1529272,failed,2021-03-23 21:53:00,2021-03-23,21,Tue,23,Mar,2021,late evening,passed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
William,Russell,62,"USCGC Saunders
FPO AA 19320",AA,19320,military,United States,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,Other,mobile,Mac,4.242.82.200,TRUE,3599115,failed,2021-05-09 21:58:00,2021-05-09,21,Sun,9,May,2021,late evening,passed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Brian,Johnson,83,"47146 Wilson Prairie Suite 616
Port Danny, TN 84709",TN,84709,Port Danny,United States,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.1),Internet Explorer,desktop,Windows,199.56.64.48,FALSE,4533513,passed,2021-04-06 11:21:00,2021-04-06,11,Tue,6,Apr,2021,late morning,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Jennifer,Wise,16,"5222 Walters Shores Suite 029
Colonhaven, MI 89676",MI,89676,Colonhaven,United States,Android 2.3,Other,mobile,Android,179.252.14.49,FALSE,1719205,passed,2021-03-25 12:36:00,2021-03-25,12,Thu,25,Mar,2021,early afternoon,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Dana,Austin,62,"22812 David Freeway Suite 192
East Jonathanland, NJ 82926",NJ,82926,East Jonathanland,United States,Android 7.1.1,Other,mobile,Android,144.89.245.64,Image Quality,4268765,passed,2021-04-02 14:40:00,2021-04-02,14,Fri,2,Apr,2021,afternoon,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Tracie,Graham,20,"076 Mendoza Springs
Port Carla, DE 84288",DE,84288,Port Carla,Guinea,Opera/8.25.(Windows NT 6.2; ia-FR) Presto/2.9.184 Version/11.00,Opera,desktop,Windows,162.137.218.198,FALSE,5233593,failed,2021-05-10 12:41:00,2021-05-10,12,Mon,10,May,2021,early afternoon,passed,passed,passed,passed,failed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Theresa,Baker,18,"9092 Davenport Terrace
Williamville, LA 18977",LA,18977,Williamville,United States,iPad; CPU iPad OS 9_3_5 like Mac OS X,Other,mobile,Mac,43.29.111.85,Image Quality,2344181,passed,2021-03-14 21:08:00,2021-03-14,21,Sun,14,Mar,2021,late evening,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Emily,Gomez,68,"4207 Beck Center
Simonville, SD 64816",SD,64816,Simonville,United States,Android 9,Other,mobile,Android,206.122.104.169,FALSE,7969937,passed,2021-05-13 08:07:00,2021-05-13,8,Thu,13,May,2021,early morning,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Robert,Logan,53,"Unit 6411 Box 0238
DPO AE 10096",AE,10096,military,United States,"Mozilla/5.0 (Linux; Android 7.1.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/52.0.837.0 Safari/536.0",Chrome,mobile,Linux,43.155.45.184,FALSE,5354913,passed,2021-04-28 13:47:00,2021-04-28,13,Wed,28,Apr,2021,early afternoon,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Matthew,Lowery,28,"6593 Montoya Brook
North Brandistad, AK 16166",AK,16166,North Brandistad,United States,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/62.0.821.0 Safari/531.2",Chrome,mobile,Linux,118.231.1.76,FALSE,4148194,failed,2021-05-12 23:15:00,2021-05-12,23,Wed,12,May,2021,night,passed,failed,not_applicable,not_applicable,failed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Christopher,Lewis,72,"Unit 8023 Box 5559
DPO AE 83783",AE,83783,military,United States,Android 2.3.6,Other,mobile,Android,132.223.201.101,FALSE,3776096,failed,2021-05-03 06:46:00,2021-05-03,6,Mon,3,May,2021,early morning,passed,failed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Paul,Thornton,64,"053 Byrd Summit Suite 624
Hurleyburgh, MD 74792",MD,74792,Hurleyburgh,United States,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/36.0.862.0 Mobile/48S066 Safari/532.2",Safari,mobile,Mac,45.212.53.208,FALSE,6190353,passed,2021-05-16 00:13:00,2021-05-16,0,Sun,16,May,2021,night,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Misty,Stevens,32,"5578 Li Parkway Apt. 190
Christinamouth, WI 67644",WI,67644,Christinamouth,United States,Opera/8.15.(X11; Linux i686; ln-CD) Presto/2.9.177 Version/12.00,Opera,desktop,Linux,208.51.137.251,FALSE,1631723,passed,2021-04-28 13:25:00,2021-04-28,13,Wed,28,Apr,2021,early afternoon,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Matthew,Gilbert,85,"PSC 9162, Box 9674
APO AE 42107",AE,42107,military,United States,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,Other,mobile,Mac,210.124.92.187,FALSE,3388870,passed,2021-05-01 17:58:00,2021-05-01,17,Sat,1,May,2021,evening,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Theresa,Mejia,39,"86299 Howe Cliffs Suite 852
Port Melaniefurt, WY 69210",WY,69210,Port Melaniefurt,United States,Android 2.3.1,Other,mobile,Android,209.71.196.149,FALSE,2375490,passed,2021-01-02 05:59:00,2021-01-02,5,Sat,2,Jan,2021,night,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
